PRI,timestamp,platform_lat,platform_lon,frequency,pulse_width,aoa,df_quality
1642,2025-01-01T14:46:57Z,28.4938,25,2.033,9,-94.6,1
2099,2025-01-01T14:46:58Z,28.4941,25,2.02,11,-114.61,7
2099,2025-01-01T14:46:59Z,28.4941,25,2.028,11,-96.8,8
3333,2025-01-01T14:47:00Z,28.4947,25,2.09,2,38.27,6
3333,2025-01-01T14:47:01Z,28.4951,25,2.079,2,49.08,5
2222,2025-01-01T14:47:02Z,28.4955,25,2.095,2,45.49,7
2265,2025-01-01T14:47:03Z,28.4956,25,2.038,9,-94.14,1
2099,2025-01-01T14:47:04Z,28.4978,25,2.01,11,-134.16,3
1666,2025-01-01T14:47:05Z,28.4978,25,2.1,2,55.67,3
2099,2025-01-01T14:47:06Z,28.4981,25,2.013,11,-115.1,10
1987,2025-01-01T14:47:07Z,28.4981,25,2.036,2,-95.7,2
2099,2025-01-01T14:47:08Z,28.4987,25,2.026,11,-128.2,5
3333,2025-01-01T14:47:09Z,28.499,25,2.089,2,38.37,7
2099,2025-01-01T14:47:10Z,28.4991,25,2.012,11,-129.96,10
3333,2025-01-01T14:47:11Z,28.4992,25,2.072,2,58.63,1
2222,2025-01-01T14:47:12Z,28.5003,25,2.087,2,55.44,3
2099,2025-01-01T14:47:13Z,28.5017,25,2.026,11,-141.51,2
1987,2025-01-01T14:47:14Z,28.5017,25,2.032,2,-94.78,1
2400,2025-01-01T14:47:15Z,28.5018,25,2.036,2,-96.1,7
1987,2025-01-01T14:47:16Z,28.5018,25,2.035,2,-89.95,3
2099,2025-01-01T14:47:17Z,28.5021,25,2.022,11,-59.76,10
2099,2025-01-01T14:47:18Z,28.5033,25,2.021,11,-132.79,6
1642,2025-01-01T14:47:19Z,28.5043,25,2.032,2,-85.35,4
2099,2025-01-01T14:47:20Z,28.5057,25,2.021,11,-121.14,6
1987,2025-01-01T14:47:21Z,28.5064,25,2.039,9,-94.31,8
1666,2025-01-01T14:47:22Z,28.5071,25,2.093,2,55.61,3
2099,2025-01-01T14:47:23Z,28.5092,25,2.014,11,-130.94,10
2222,2025-01-01T14:47:24Z,28.5095,25,2.092,2,50.31,5
3333,2025-01-01T14:47:25Z,28.5098,25,2.079,2,57.86,4
1666,2025-01-01T14:47:26Z,28.5098,25,2.097,2,72.82,9
3333,2025-01-01T14:47:27Z,28.512,25,2.072,2,54.12,3
1987,2025-01-01T14:47:28Z,28.5122,25,2.036,2,-98.12,7
3333,2025-01-01T14:47:29Z,28.5125,25,2.099,2,60.48,2
3333,2025-01-01T14:47:30Z,28.5127,25,2.085,2,62.98,6
1642,2025-01-01T14:47:31Z,28.5138,25,2.033,2,-95.06,1
1642,2025-01-01T14:47:32Z,28.5138,25,2.035,2,-74.76,7
1987,2025-01-01T14:47:33Z,28.5144,25,2.034,2,-95.08,1
3333,2025-01-01T14:47:34Z,28.5151,25,2.091,2,55.71,3
2400,2025-01-01T14:47:35Z,28.5157,25,2.036,2,-79.88,10
2265,2025-01-01T14:47:36Z,28.5161,25,2.035,2,-93.62,1
2099,2025-01-01T14:47:37Z,28.5181,25,2.027,11,-135.78,6
2222,2025-01-01T14:47:38Z,28.5183,25,2.096,2,32.9,9
2099,2025-01-01T14:47:39Z,28.5187,25,2.024,11,-129.09,4
2265,2025-01-01T14:47:40Z,28.5208,25,2.033,2,-79.96,8
2400,2025-01-01T14:47:41Z,28.5218,25,2.032,9,-67.73,8
1666,2025-01-01T14:47:42Z,28.5233,25,2.082,2,54.58,3
1987,2025-01-01T14:47:43Z,28.5234,25,2.034,9,-94.79,1
3333,2025-01-01T14:47:44Z,28.5239,25,2.075,2,59.16,4
2400,2025-01-01T14:47:45Z,28.5245,25,2.035,9,-90.17,3
2400,2025-01-01T14:47:46Z,28.5261,25,2.032,9,-95.35,1
1642,2025-01-01T14:47:47Z,28.5272,25,2.038,9,-95.38,1
2099,2025-01-01T14:47:48Z,28.5273,25,2.03,11,-71.44,10
1987,2025-01-01T14:47:49Z,28.5277,25,2.038,2,-84.92,4
1666,2025-01-01T14:47:50Z,28.5283,25,2.072,2,53.45,5
2099,2025-01-01T14:47:51Z,28.5287,25,2.029,11,-100.08,8
2222,2025-01-01T14:47:52Z,28.5299,25,2.086,2,56.19,5
2099,2025-01-01T14:47:53Z,28.53,25,2.027,11,-128.82,5
2099,2025-01-01T14:47:54Z,28.5301,25,2.021,11,-124.32,5
2099,2025-01-01T14:47:55Z,28.5326,25,2.03,11,-133.18,3
1642,2025-01-01T14:47:56Z,28.5332,25,2.038,9,-93.59,4
1666,2025-01-01T14:47:57Z,28.5332,25,2.081,2,47.26,6
2099,2025-01-01T14:47:58Z,28.5336,25,2.011,11,-120.79,7
3333,2025-01-01T14:47:59Z,28.5337,25,2.094,2,19.26,10
2099,2025-01-01T14:48:00Z,28.5346,25,2.02,11,-62.61,9
1987,2025-01-01T14:48:01Z,28.5347,25,2.033,2,-95.05,1
1666,2025-01-01T14:48:02Z,28.5353,25,2.074,2,31.66,10
2099,2025-01-01T14:48:03Z,28.5356,25,2.013,11,-140.25,1
2400,2025-01-01T14:48:04Z,28.5356,25,2.032,9,-88.99,3
2099,2025-01-01T14:48:05Z,28.5368,25,2.021,11,-79.64,10
2099,2025-01-01T14:48:06Z,28.5371,25,2.02,11,-149.66,8
2400,2025-01-01T14:48:07Z,28.5372,25,2.033,2,-96.85,6
1642,2025-01-01T14:48:08Z,28.5373,25,2.036,9,-90.64,3
3333,2025-01-01T14:48:09Z,28.5385,25,2.074,2,28.52,8
3333,2025-01-01T14:48:10Z,28.5387,25,2.084,2,50.98,4
2222,2025-01-01T14:48:11Z,28.5395,25,2.081,2,29.18,8
2099,2025-01-01T14:48:12Z,28.5397,25,2.021,11,-133.61,3
1642,2025-01-01T14:48:13Z,28.5407,25,2.035,2,-79.82,6
2265,2025-01-01T14:48:14Z,28.5414,25,2.037,9,-96.21,2
2222,2025-01-01T14:48:15Z,28.5415,25,2.073,2,72.66,10
1987,2025-01-01T14:48:16Z,28.5423,25,2.035,9,-92.46,6
2265,2025-01-01T14:48:17Z,28.543,25,2.032,2,-75.37,7
2222,2025-01-01T14:48:18Z,28.543,25,2.072,2,45.69,7
2099,2025-01-01T14:48:19Z,28.5432,25,2.022,11,-142.41,1
1666,2025-01-01T14:48:20Z,28.5433,25,2.088,2,53.05,10
3333,2025-01-01T14:48:21Z,28.5445,25,2.097,2,56.82,3
1987,2025-01-01T14:48:22Z,28.5448,25,2.034,2,-82.45,9
2099,2025-01-01T14:48:23Z,28.5458,25,2.019,11,-108.42,9
2222,2025-01-01T14:48:24Z,28.5464,25,2.098,2,48.48,5
2099,2025-01-01T14:48:25Z,28.5465,25,2.013,11,-62.74,10
2099,2025-01-01T14:48:26Z,28.5467,25,2.026,11,-95.59,10
2099,2025-01-01T14:48:27Z,28.547,25,2.026,11,-114.45,9
2099,2025-01-01T14:48:28Z,28.5484,25,2.011,11,-139.03,2
1666,2025-01-01T14:48:29Z,28.5491,25,2.088,2,53.15,9
2099,2025-01-01T14:48:30Z,28.5494,25,2.027,11,-140.89,7
1642,2025-01-01T14:48:31Z,28.5511,25,2.038,2,-53.15,10
2099,2025-01-01T14:48:32Z,28.5514,25,2.018,11,-142.09,1
2222,2025-01-01T14:48:33Z,28.5514,25,2.095,2,44.99,6
1666,2025-01-01T14:48:34Z,28.552,25,2.075,2,33.31,10
2099,2025-01-01T14:48:35Z,28.5529,25,2.028,11,-132.5,10
2222,2025-01-01T14:48:36Z,28.5537,25,2.091,2,49.83,9
2222,2025-01-01T14:48:37Z,28.5542,25,2.083,2,24.04,10
3333,2025-01-01T14:48:38Z,28.5544,25,2.095,2,56.78,3
2400,2025-01-01T14:48:39Z,28.5549,25,2.035,2,-97.52,2
2099,2025-01-01T14:48:40Z,28.5559,25,2.015,11,-131.75,8
2099,2025-01-01T14:48:41Z,28.5569,25,2.017,11,-135.48,3
2099,2025-01-01T14:48:42Z,28.5602,25,2.011,11,-117.7,7
2099,2025-01-01T14:48:43Z,28.5615,25,2.026,11,-140.8,1
2099,2025-01-01T14:48:44Z,28.5616,25,2.021,11,-110.46,10
2222,2025-01-01T14:48:45Z,28.5619,25,2.093,2,60.77,2
1987,2025-01-01T14:48:46Z,28.5622,25,2.035,2,-85.68,4
1987,2025-01-01T14:48:47Z,28.5625,25,2.038,2,-66.72,9
1987,2025-01-01T14:48:48Z,28.5647,25,2.037,9,-93.25,2
3333,2025-01-01T14:48:49Z,28.5655,25,2.078,2,51.63,5
2099,2025-01-01T14:48:50Z,28.567,25,2.017,11,-142.92,1
2099,2025-01-01T14:48:51Z,28.5673,25,2.021,11,-140.33,7
1666,2025-01-01T14:48:52Z,28.5677,25,2.072,2,57.4,4
2099,2025-01-01T14:48:53Z,28.5684,25,2.021,11,-132.25,6
2099,2025-01-01T14:48:54Z,28.569,25,2.023,11,-115.16,7
2265,2025-01-01T14:48:55Z,28.5692,25,2.034,9,-94.36,1
1642,2025-01-01T14:48:56Z,28.5698,25,2.039,2,-90.33,6
2222,2025-01-01T14:48:57Z,28.5705,25,2.087,2,25.55,9
3333,2025-01-01T14:48:58Z,28.571,25,2.075,2,59.39,4
2099,2025-01-01T14:48:59Z,28.5728,25,2.012,11,-135.04,6
2099,2025-01-01T14:49:00Z,28.5729,25,2.011,11,-129.64,5
2222,2025-01-01T14:49:01Z,28.5756,25,2.072,2,58.64,1
2099,2025-01-01T14:49:02Z,28.5761,25,2.029,11,-143.11,2
2099,2025-01-01T14:49:03Z,28.5774,25,2.01,11,-132.18,4
1666,2025-01-01T14:49:04Z,28.5774,25,2.097,2,39.84,8
1666,2025-01-01T14:49:05Z,28.5788,25,2.092,2,57.4,3
1642,2025-01-01T14:49:06Z,28.5798,25,2.033,9,-94.6,2
2099,2025-01-01T14:49:07Z,28.5821,25,2.016,11,-95.54,8
2099,2025-01-01T14:49:08Z,28.5832,25,2.026,11,-138.94,4
1666,2025-01-01T14:49:09Z,28.5835,25,2.08,2,73.66,10
1987,2025-01-01T14:49:10Z,28.5837,25,2.037,9,-84.32,5
1987,2025-01-01T14:49:11Z,28.5842,25,2.035,9,-86.17,4
2099,2025-01-01T14:49:12Z,28.585,25,2.023,11,-137.06,6
1666,2025-01-01T14:49:13Z,28.5851,25,2.096,2,58.4,7
2400,2025-01-01T14:49:14Z,28.5856,25,2.037,2,-79.86,7
3333,2025-01-01T14:49:15Z,28.5856,25,2.085,2,72.81,10
1666,2025-01-01T14:49:16Z,28.5861,25,2.083,2,65.63,6
2222,2025-01-01T14:49:17Z,28.5864,25,2.087,2,56.08,3
2222,2025-01-01T14:49:18Z,28.5871,25,2.098,2,18.97,8
2265,2025-01-01T14:49:19Z,28.5877,25,2.037,2,-94.23,9
2265,2025-01-01T14:49:20Z,28.5879,25,2.036,9,-67.08,10
1666,2025-01-01T14:49:21Z,28.5889,25,2.083,2,58.49,7
2265,2025-01-01T14:49:22Z,28.5893,25,2.035,9,-93.44,6
1642,2025-01-01T14:49:23Z,28.5902,25,2.035,2,-98.35,2
2400,2025-01-01T14:49:24Z,28.5902,25,2.038,9,-93.48,9
1642,2025-01-01T14:49:25Z,28.5904,25,2.032,9,-82.67,5
3333,2025-01-01T14:49:26Z,28.591,25,2.085,2,52.25,5
1666,2025-01-01T14:49:27Z,28.5911,25,2.098,2,53.25,4
2099,2025-01-01T14:49:28Z,28.5914,25,2.018,11,-115.1,9
1987,2025-01-01T14:49:29Z,28.5919,25,2.038,2,-77.3,7
3333,2025-01-01T14:49:30Z,28.5926,25,2.1,2,62.09,2
2099,2025-01-01T14:49:31Z,28.593,25,2.026,11,-124.61,5
2099,2025-01-01T14:49:32Z,28.5945,25,2.01,11,-141.99,1
2099,2025-01-01T14:49:33Z,28.5946,25,2.028,11,-126.44,5
1987,2025-01-01T14:49:34Z,28.5951,25,2.038,2,-94.96,4
2099,2025-01-01T14:49:35Z,28.5954,25,2.01,11,-140,2
1642,2025-01-01T14:49:36Z,28.5957,25,2.032,9,-81.88,7
2265,2025-01-01T14:49:37Z,28.5965,25,2.032,9,-48,8
2099,2025-01-01T14:49:38Z,28.5966,25,2.012,11,-115.68,7
3333,2025-01-01T14:49:39Z,28.5974,25,2.077,2,60.72,1
1666,2025-01-01T14:49:40Z,28.5975,25,2.099,2,59.66,8
2099,2025-01-01T14:49:41Z,28.5999,25,2.012,11,-138.32,4
1666,2025-01-01T14:49:42Z,28.6029,25,2.084,2,42.64,7
1642,2025-01-01T14:49:43Z,28.6044,25,2.033,9,-36.59,8
2222,2025-01-01T14:49:44Z,28.6048,25,2.079,2,48.08,6
2099,2025-01-01T14:49:45Z,28.6057,25,2.016,11,-135.01,3
1987,2025-01-01T14:49:46Z,28.606,25,2.033,9,-96.49,7
2400,2025-01-01T14:49:47Z,28.6063,25,2.032,9,-95.72,1
1642,2025-01-01T14:49:48Z,28.6064,25,2.036,9,-92.36,4
2099,2025-01-01T14:49:49Z,28.6068,25,2.022,11,-138.36,6
2222,2025-01-01T14:49:50Z,28.607,25,2.081,2,31.14,8
3333,2025-01-01T14:49:51Z,28.6086,25,2.083,2,23.72,8
2099,2025-01-01T14:49:52Z,28.6088,25,2.01,11,-116.8,6
2099,2025-01-01T14:49:53Z,28.6104,25,2.014,11,-119.53,7
3333,2025-01-01T14:49:54Z,28.611,25,2.086,2,47.33,7
1642,2025-01-01T14:49:55Z,28.6119,25,2.033,9,-68.01,9
2099,2025-01-01T14:49:56Z,28.6131,25,2.028,11,-73.72,8
1642,2025-01-01T14:49:57Z,28.6133,25,2.037,9,-92.31,10
2099,2025-01-01T14:49:58Z,28.6146,25,2.023,11,-114.72,10
3333,2025-01-01T14:49:59Z,28.6148,25,2.072,2,51.03,5
1987,2025-01-01T14:50:00Z,28.6161,25,2.032,2,-96.7,6
3333,2025-01-01T14:50:01Z,28.6166,25,2.074,2,47.85,8
2099,2025-01-01T14:50:02Z,28.6172,25,2.024,11,-143.44,1
1642,2025-01-01T14:50:03Z,28.6175,25,2.034,2,-95.48,2
1642,2025-01-01T14:50:04Z,28.6181,25,2.036,2,-92.24,3
1987,2025-01-01T14:50:05Z,28.6194,25,2.038,2,-95.5,4
1642,2025-01-01T14:50:06Z,28.62,25,2.038,2,-81.48,6
2099,2025-01-01T14:50:07Z,28.622,25,2.024,11,-138.64,7
1666,2025-01-01T14:50:08Z,28.6231,25,2.087,2,46.76,10
1987,2025-01-01T14:50:09Z,28.624,25,2.034,9,-88.77,5
3333,2025-01-01T14:50:10Z,28.6252,25,2.086,2,52.18,5
1666,2025-01-01T14:50:11Z,28.6254,25,2.097,2,56.69,5
2099,2025-01-01T14:50:12Z,28.6259,25,2.023,11,-87.58,10
2099,2025-01-01T14:50:13Z,28.6264,25,2.028,11,-127.01,5
1987,2025-01-01T14:50:14Z,28.6275,25,2.038,2,-91.02,3
3333,2025-01-01T14:50:15Z,28.6275,25,2.097,2,50.44,7
3333,2025-01-01T14:50:16Z,28.6276,25,2.098,2,58.57,3
1987,2025-01-01T14:50:17Z,28.6286,25,2.039,2,-84.52,9
2099,2025-01-01T14:50:18Z,28.6299,25,2.021,11,-127.36,10
2265,2025-01-01T14:50:19Z,28.6304,25,2.035,2,-95.82,9
1642,2025-01-01T14:50:20Z,28.6304,25,2.033,9,-97.78,2
2099,2025-01-01T14:50:21Z,28.6309,25,2.03,11,-133.39,5
2400,2025-01-01T14:50:22Z,28.6313,25,2.038,2,-97.02,6
1666,2025-01-01T14:50:23Z,28.6316,25,2.073,2,54.3,4
3333,2025-01-01T14:50:24Z,28.6318,25,2.079,2,61.73,8
2099,2025-01-01T14:50:25Z,28.6322,25,2.02,11,-140.74,2
2099,2025-01-01T14:50:26Z,28.6332,25,2.026,11,-124.44,5
2099,2025-01-01T14:50:27Z,28.6361,25,2.018,11,-135.29,6
2222,2025-01-01T14:50:28Z,28.6367,25,2.084,2,58.8,3
1642,2025-01-01T14:50:29Z,28.6368,25,2.034,2,-94.43,6
1987,2025-01-01T14:50:30Z,28.6369,25,2.037,9,-80.45,10
1987,2025-01-01T14:50:31Z,28.639,25,2.036,2,-97.98,1
1642,2025-01-01T14:50:32Z,28.6395,25,2.038,2,-61.59,8
3333,2025-01-01T14:50:33Z,28.6409,25,2.087,2,63.1,4
2400,2025-01-01T14:50:34Z,28.6421,25,2.036,2,-96.05,1
2099,2025-01-01T14:50:35Z,28.643,25,2.014,11,-142.61,6
1987,2025-01-01T14:50:36Z,28.6432,25,2.037,2,-96.02,4
1987,2025-01-01T14:50:37Z,28.6436,25,2.036,2,-78.38,7
2099,2025-01-01T14:50:38Z,28.6441,25,2.013,11,-101.98,10
3333,2025-01-01T14:50:39Z,28.6442,25,2.089,2,48.9,8
2222,2025-01-01T14:50:40Z,28.6444,25,2.098,2,47.71,8
1987,2025-01-01T14:50:41Z,28.6468,25,2.036,2,-94.2,4
2099,2025-01-01T14:50:42Z,28.6487,25,2.018,11,-114.81,10
2099,2025-01-01T14:50:43Z,28.6494,25,2.03,11,-132.6,4
3333,2025-01-01T14:50:44Z,28.6498,25,2.079,2,23.8,9
2099,2025-01-01T14:50:45Z,28.6503,25,2.03,11,-125.64,5
2099,2025-01-01T14:50:46Z,28.6507,25,2.027,11,-145.6,2
2222,2025-01-01T14:50:47Z,28.6512,25,2.078,2,25.69,8
2222,2025-01-01T14:50:48Z,28.654,25,2.091,2,60.75,10
3333,2025-01-01T14:50:49Z,28.6551,25,2.09,2,23.29,10
2099,2025-01-01T14:50:50Z,28.6561,25,2.029,11,-128.57,8
2222,2025-01-01T14:50:51Z,28.6564,25,2.087,2,59.33,3
2400,2025-01-01T14:50:52Z,28.6566,25,2.032,2,-91.57,3
3333,2025-01-01T14:50:53Z,28.6569,25,2.089,2,43.98,7
2222,2025-01-01T14:50:54Z,28.6577,25,2.096,2,49.4,6
3333,2025-01-01T14:50:55Z,28.6581,25,2.072,2,59.9,2
1987,2025-01-01T14:50:56Z,28.6585,25,2.033,9,-84.09,5
2222,2025-01-01T14:50:57Z,28.6603,25,2.072,2,63.96,2
2099,2025-01-01T14:50:58Z,28.6609,25,2.028,11,-99.48,9
1642,2025-01-01T14:50:59Z,28.6613,25,2.034,9,-95.47,4
1642,2025-01-01T14:51:00Z,28.662,25,2.035,9,-74.26,6
2222,2025-01-01T14:51:01Z,28.6632,25,2.079,2,22.82,10
2099,2025-01-01T14:51:02Z,28.6638,25,2.026,11,-79.93,10
2222,2025-01-01T14:51:03Z,28.6638,25,2.075,2,65.64,8
2099,2025-01-01T14:51:04Z,28.665,25,2.016,11,-128.59,5
2099,2025-01-01T14:51:05Z,28.6667,25,2.026,11,-145.91,2
2099,2025-01-01T14:51:06Z,28.6693,25,2.022,11,-142.96,2
1666,2025-01-01T14:51:07Z,28.67,25,2.083,2,22.94,8
2265,2025-01-01T14:51:08Z,28.6705,25,2.033,2,-93.77,3
3333,2025-01-01T14:51:09Z,28.6706,25,2.083,2,59.99,3
2099,2025-01-01T14:51:10Z,28.6715,25,2.019,11,-146,2
1666,2025-01-01T14:51:11Z,28.6719,25,2.087,2,30.3,10
2265,2025-01-01T14:51:12Z,28.6735,25,2.036,2,-59.39,10
2222,2025-01-01T14:51:13Z,28.6756,25,2.081,2,63.39,1
2099,2025-01-01T14:51:14Z,28.6759,25,2.021,11,-98.45,9
2265,2025-01-01T14:51:15Z,28.6766,25,2.037,2,-94.36,7
2099,2025-01-01T14:51:16Z,28.6771,25,2.021,11,-136,7
2099,2025-01-01T14:51:17Z,28.6773,25,2.011,11,-136.05,3
1666,2025-01-01T14:51:18Z,28.6773,25,2.077,2,58.46,3
3333,2025-01-01T14:51:19Z,28.678,25,2.099,2,32.36,10
3333,2025-01-01T14:51:20Z,28.678,25,2.096,2,29.96,8
1987,2025-01-01T14:51:21Z,28.6796,25,2.033,2,-90.17,4
2099,2025-01-01T14:51:22Z,28.6802,25,2.022,11,-136.01,4
2222,2025-01-01T14:51:23Z,28.6811,25,2.093,2,54.67,4
2099,2025-01-01T14:51:24Z,28.6821,25,2.03,11,-138.89,4
2099,2025-01-01T14:51:25Z,28.6831,25,2.015,11,-137.9,7
1666,2025-01-01T14:51:26Z,28.6835,25,2.091,2,54.55,5
1666,2025-01-01T14:51:27Z,28.6839,25,2.092,2,29.14,8
2265,2025-01-01T14:51:28Z,28.6841,25,2.037,2,-95.97,4
3333,2025-01-01T14:51:29Z,28.6848,25,2.1,2,60.09,3
2222,2025-01-01T14:51:30Z,28.6851,25,2.08,2,61.66,1
2099,2025-01-01T14:51:31Z,28.6852,25,2.011,11,-114.28,9
2265,2025-01-01T14:51:32Z,28.6856,25,2.039,9,-97.55,1
2222,2025-01-01T14:51:33Z,28.6862,25,2.095,2,49.22,7
2099,2025-01-01T14:51:34Z,28.689,25,2.025,11,-128.1,5
1987,2025-01-01T14:51:35Z,28.6892,25,2.032,2,-97.32,6
2222,2025-01-01T14:51:36Z,28.6895,25,2.075,2,61.78,1
2099,2025-01-01T14:51:37Z,28.6899,25,2.017,11,-142.85,2
1642,2025-01-01T14:51:38Z,28.6901,25,2.034,2,-93.74,6
2265,2025-01-01T14:51:39Z,28.6903,25,2.033,2,-80.25,7
2099,2025-01-01T14:51:40Z,28.6923,25,2.013,11,-151.55,10
2099,2025-01-01T14:51:41Z,28.6923,25,2.013,11,-132.42,4
1987,2025-01-01T14:51:42Z,28.6926,25,2.036,2,-92.35,4
2400,2025-01-01T14:51:43Z,28.694,25,2.032,9,-99.25,2
2400,2025-01-01T14:51:44Z,28.6946,25,2.039,2,-89.55,4
1666,2025-01-01T14:51:45Z,28.6951,25,2.099,2,50.96,8
2099,2025-01-01T14:51:46Z,28.6965,25,2.022,11,-145.32,10
1987,2025-01-01T14:51:47Z,28.6967,25,2.033,2,-67.78,8
2222,2025-01-01T14:51:48Z,28.6969,25,2.087,2,27.29,8
1987,2025-01-01T14:51:49Z,28.6982,25,2.032,9,-96.61,6
1666,2025-01-01T14:51:50Z,28.699,25,2.083,2,38.75,9
2400,2025-01-01T14:51:51Z,28.6992,25,2.033,2,-91.55,4
2400,2025-01-01T14:51:52Z,28.7009,25,2.036,2,-100.41,2
3333,2025-01-01T14:51:53Z,28.7009,25,2.089,2,46,7
2222,2025-01-01T14:51:54Z,28.7017,25,2.09,2,26.69,8
2099,2025-01-01T14:51:55Z,28.702,25,2.011,11,-135.52,6
1666,2025-01-01T14:51:56Z,28.7025,25,2.078,2,32.12,9
1666,2025-01-01T14:51:57Z,28.7043,25,2.087,2,64.79,4
2099,2025-01-01T14:51:58Z,28.7054,25,2.03,11,-134.67,6
2099,2025-01-01T14:51:59Z,28.7056,25,2.023,11,-136.46,3
3333,2025-01-01T14:52:00Z,28.707,25,2.082,2,46.15,7
2099,2025-01-01T14:52:01Z,28.7072,25,2.021,11,-132,5
1666,2025-01-01T14:52:02Z,28.7078,25,2.072,2,59.19,4
3333,2025-01-01T14:52:03Z,28.7086,25,2.086,2,60.83,3
2400,2025-01-01T14:52:04Z,28.709,25,2.034,2,-64.47,9
3333,2025-01-01T14:52:05Z,28.7094,25,2.084,2,59.42,3
2222,2025-01-01T14:52:06Z,28.7096,25,2.081,2,52.52,6
2099,2025-01-01T14:52:07Z,28.7106,25,2.02,11,-141.06,6
3333,2025-01-01T14:52:08Z,28.7107,25,2.081,2,64.89,2
2099,2025-01-01T14:52:09Z,28.7111,25,2.011,11,-101.39,10
2265,2025-01-01T14:52:10Z,28.7114,25,2.038,9,-100.65,2
2099,2025-01-01T14:52:11Z,28.7124,25,2.015,11,-99.01,10
2099,2025-01-01T14:52:12Z,28.7126,25,2.025,11,-131.19,5
1666,2025-01-01T14:52:13Z,28.7135,25,2.1,2,58.02,5
2099,2025-01-01T14:52:14Z,28.7147,25,2.025,11,-142.31,2
1666,2025-01-01T14:52:15Z,28.7153,25,2.076,2,65.52,2
2400,2025-01-01T14:52:16Z,28.716,25,2.032,2,-92.87,4
1987,2025-01-01T14:52:17Z,28.716,25,2.034,9,-100.75,2
2099,2025-01-01T14:52:18Z,28.7189,25,2.024,11,-115.09,9
2099,2025-01-01T14:52:19Z,28.7198,25,2.021,11,-136.99,3
2265,2025-01-01T14:52:20Z,28.7208,25,2.038,9,-84.48,6
2099,2025-01-01T14:52:21Z,28.7222,25,2.011,11,-134.05,5
2099,2025-01-01T14:52:22Z,28.7226,25,2.013,11,-147.45,2
2222,2025-01-01T14:52:23Z,28.7226,25,2.088,2,69.96,6
3333,2025-01-01T14:52:24Z,28.7227,25,2.089,2,28.51,10
2099,2025-01-01T14:52:25Z,28.7229,25,2.028,11,-129.56,5
1642,2025-01-01T14:52:26Z,28.7235,25,2.032,9,-44.36,10
2099,2025-01-01T14:52:27Z,28.7237,25,2.022,11,-125.07,6
1987,2025-01-01T14:52:28Z,28.7238,25,2.035,9,-88.14,5
1987,2025-01-01T14:52:29Z,28.7246,25,2.033,9,-90.86,5
1642,2025-01-01T14:52:30Z,28.7259,25,2.034,2,-100.98,2
1987,2025-01-01T14:52:31Z,28.7263,25,2.034,2,-63.99,10
2265,2025-01-01T14:52:32Z,28.7268,25,2.037,2,-98,1
1642,2025-01-01T14:52:33Z,28.7282,25,2.032,9,-99.03,6
1642,2025-01-01T14:52:34Z,28.7289,25,2.035,9,-102.64,7
2099,2025-01-01T14:52:35Z,28.7293,25,2.02,11,-144.57,1
1666,2025-01-01T14:52:36Z,28.7294,25,2.081,2,62.93,1
2099,2025-01-01T14:52:37Z,28.7301,25,2.016,11,-140.48,7
1642,2025-01-01T14:52:38Z,28.7305,25,2.039,2,-95.08,3
2222,2025-01-01T14:52:39Z,28.7307,25,2.097,2,20.48,8
2222,2025-01-01T14:52:40Z,28.7307,25,2.089,2,71.07,6
2099,2025-01-01T14:52:41Z,28.731,25,2.021,11,-143.6,2
2099,2025-01-01T14:52:42Z,28.7322,25,2.029,11,-146.12,1
2400,2025-01-01T14:52:43Z,28.7323,25,2.033,2,-88.31,5
2265,2025-01-01T14:52:44Z,28.7325,25,2.032,9,-98.13,2
2222,2025-01-01T14:52:45Z,28.7326,25,2.095,2,53.12,7
2099,2025-01-01T14:52:46Z,28.7327,25,2.026,11,-140.52,6
1987,2025-01-01T14:52:47Z,28.7335,25,2.037,9,-95.54,7
2099,2025-01-01T14:52:48Z,28.7348,25,2.022,11,-138.67,3
3333,2025-01-01T14:52:49Z,28.735,25,2.091,2,61.55,3
2099,2025-01-01T14:52:50Z,28.7355,25,2.02,11,-145.68,1
2099,2025-01-01T14:52:51Z,28.7356,25,2.017,11,-134.27,5
2099,2025-01-01T14:52:52Z,28.7363,25,2.016,11,-138.7,3
2099,2025-01-01T14:52:53Z,28.7377,25,2.018,11,-144.72,1
2222,2025-01-01T14:52:54Z,28.7377,25,2.079,2,29.52,10
2400,2025-01-01T14:52:55Z,28.7378,25,2.038,9,-70.43,9
1642,2025-01-01T14:52:56Z,28.7393,25,2.033,2,-95.27,3
2400,2025-01-01T14:52:57Z,28.7394,25,2.034,2,-94.99,3
1987,2025-01-01T14:52:58Z,28.7396,25,2.033,2,-84.87,7
1987,2025-01-01T14:52:59Z,28.74,25,2.034,9,-95,3
1987,2025-01-01T14:53:00Z,28.7407,25,2.036,9,-97.32,2
1666,2025-01-01T14:53:01Z,28.7407,25,2.093,2,71.33,6
2099,2025-01-01T14:53:02Z,28.741,25,2.01,11,-108.25,10
2222,2025-01-01T14:53:03Z,28.7421,25,2.084,2,63.8,1
2222,2025-01-01T14:53:04Z,28.7426,25,2.076,2,49.78,6
2099,2025-01-01T14:53:05Z,28.7431,25,2.023,11,-146.32,2
1987,2025-01-01T14:53:06Z,28.7432,25,2.038,2,-104.74,9
1987,2025-01-01T14:53:07Z,28.7439,25,2.032,9,-92.15,5
2400,2025-01-01T14:53:08Z,28.7463,25,2.037,9,-94,6
